SerialNumber,NetworkIPv4_CIDR,CountryName,CountryCode,RegionName,RegionCode,CityName,Latitude,Longitude
2491,10.25.14.0/24,France,FR,Auvergne-Rhone-Alpes,ARA,Aubiere,45.7516,3.1125
2492,10.25.15.0/26,France,FR,Auvergne-Rhone-Alpes,ARA,Aubiere,45.7516,3.1125
2493,10.70.192.0/28,France,FR,Auvergne-Rhone-Alpes,ARA,Aubiere,45.7516,3.1125
2494,10.25.15.144/29,France,FR,Auvergne-Rhone-Alpes,ARA,Aubiere,45.7516,3.1125
2495,10.25.15.192/27,France,FR,Auvergne-Rhone-Alpes,ARA,Aubiere,45.7516,3.1125
2496,10.226.171.0/24,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2497,10.230.26.80/29,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2498,10.230.26.88/29,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2499,10.26.160.96/27,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2500,10.226.169.0/24,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2501,10.228.171.0/24,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2502,10.228.140.0/24,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2503,10.169.9.192/26,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2504,10.26.160.0/29,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2505,10.26.160.64/27,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2506,10.70.192.208/28,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2507,10.169.9.160/27,France,FR,Grand Est,GES,Schiltigheim,48.6075,7.7493
2514,10.70.192.192/28,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2515,10.69.80.0/24,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2516,10.67.41.0/24,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2517,10.25.114.128/26,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2518,10.25.114.0/26,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2519,10.25.113.192/26,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2520,10.25.113.0/25,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2521,10.25.112.0/24,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2522,10.67.252.64/29,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2523,10.25.116.128/27,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2524,10.25.116.0/26,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2525,10.25.115.96/27,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2526,10.25.115.64/27,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2527,10.25.115.32/27,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2528,10.25.115.16/28,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2529,10.25.115.0/29,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2530,10.25.114.64/26,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2531,10.25.114.192/26,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2532,10.25.115.128/27,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2533,194.3.237.64/27,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2534,194.3.237.96/27,France,FR,Grand Est,GES,Nancy,48.6822,6.1862
2572,10.223.20.0/23,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2573,10.223.27.224/27,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2574,10.223.27.32/28,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2575,10.223.27.48/28,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2576,10.223.28.0/27,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2577,10.223.28.128/28,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2578,10.223.29.0/24,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2579,10.223.31.0/28,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2580,10.223.27.176/29,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2581,10.70.192.224/28,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2582,192.168.223.0/27,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2583,10.223.27.168/29,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2584,10.223.27.128/28,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2585,10.223.27.112/28,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2586,10.223.16.0/23,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2587,10.223.18.0/25,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2588,10.223.23.0/24,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2589,10.223.24.0/24,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2590,10.223.25.128/26,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2591,10.223.25.64/26,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2592,10.223.26.128/27,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2593,10.223.26.160/27,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2594,10.223.26.192/27,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2595,10.223.26.224/27,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2596,10.223.26.64/26,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2597,10.223.27.0/27,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2598,10.223.28.160/27,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2599,194.3.241.0/28,France,FR,Provence-Alpes-Côte d'Azur,PAC,Aix-en-Provence,43.5312,5.4554
2630,10.26.218.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2631,10.67.99.160/27,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2632,10.223.103.160/27,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2633,10.69.194.32/29,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2634,10.68.179.16/29,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2635,10.68.179.24/29,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2636,10.26.211.32/28,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2637,10.26.208.128/27,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2638,10.26.208.0/25,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2639,10.26.208.192/26,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2640,10.26.209.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2641,10.26.210.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2642,10.26.211.0/27,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2643,10.26.212.0/23,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2644,10.26.214.0/23,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2645,10.26.216.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2646,10.26.217.0/25,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2647,10.67.99.208/28,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2648,10.69.93.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2649,10.70.196.128/28,France,FR,Nouvelle-Aquitaine,NAQ,Canejan,44.764,-0.6534
2821,10.226.108.0/24,France,FR,Île-de-France,IDF,Melun,48.5478,2.6568
2822,10.159.241.112/28,France,FR,Île-de-France,IDF,Melun,48.5478,2.6568
2823,10.226.101.32/27,France,FR,Île-de-France,IDF,Melun,48.5478,2.6568
2824,10.226.101.16/29,France,FR,Île-de-France,IDF,Melun,48.5478,2.6568
2825,10.226.101.0/28,France,FR,Île-de-France,IDF,Melun,48.5478,2.6568
2826,10.230.2.176/28,France,FR,Île-de-France,IDF,Melun,48.5478,2.6568
2827,10.230.22.16/28,France,FR,Île-de-France,IDF,Melun,48.5478,2.6568
2828,10.226.109.0/24,France,FR,Île-de-France,IDF,Melun,48.5478,2.6568
2829,10.228.108.0/24,France,FR,Île-de-France,IDF,Melun,48.5478,2.6568
2830,10.223.108.240/28,France,FR,Île-de-France,IDF,Melun,48.5478,2.6568
2831,10.226.195.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Bordes,43.2333,-0.2833
2832,10.226.194.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Bordes,43.2333,-0.2833
2833,10.226.193.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Bordes,43.2333,-0.2833
2834,10.159.241.128/28,France,FR,Nouvelle-Aquitaine,NAQ,Bordes,43.2333,-0.2833
2835,10.230.22.0/28,France,FR,Nouvelle-Aquitaine,NAQ,Bordes,43.2333,-0.2833
2836,10.87.142.0/25,France,FR,Nouvelle-Aquitaine,NAQ,Bordes,43.2333,-0.2833
2837,10.67.241.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Bordes,43.2333,-0.2833
2838,192.168.195.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Bordes,43.2333,-0.2833
2933,10.144.7.0/27,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2934,10.144.1.0/24,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2935,10.228.102.0/23,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2936,10.226.102.0/23,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2937,10.144.4.208/28,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2938,10.144.4.176/28,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2939,10.144.4.160/28,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2940,10.144.0.0/24,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2941,10.144.2.0/24,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2942,10.144.3.0/24,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2943,10.144.4.192/28,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2944,10.144.4.224/28,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2945,10.144.4.240/28,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2946,10.144.5.0/29,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2947,10.144.5.128/25,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2948,10.144.6.0/24,France,FR,Bourgogne-Franche-Comte,BFC,Meroux,47.5957,6.8991
2949,10.70.87.0/24,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2950,10.92.255.128/26,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2951,10.159.240.80/28,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2952,10.24.25.0/30,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2953,10.70.84.128/27,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2954,10.70.84.32/27,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2955,10.70.84.64/27,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2956,10.70.85.0/24,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2957,10.70.86.0/27,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2958,10.70.86.128/27,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2959,10.70.86.160/27,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2960,10.70.86.192/27,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2961,10.70.86.64/27,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2962,10.70.86.96/28,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2963,10.70.84.0/27,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
2964,10.70.80.0/23,France,FR,Occitanie,OCC,Baillargues,43.668,4.0198
3001,81.80.80.128/29,France,FR,Hauts-de-France,HDF,Gouvieux,49.187,2.4144
3002,149.6.115.240/29,France,FR,Hauts-de-France,HDF,Gouvieux,49.187,2.4144
3003,10.144.59.64/26,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3004,10.144.59.240/29,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3005,10.67.0.32/29,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3006,10.67.0.40/29,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3007,10.71.41.0/24,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3008,10.71.7.128/28,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3009,10.71.6.0/24,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3010,10.72.48.64/28,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3011,10.144.59.192/27,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3012,10.144.59.160/28,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3013,10.144.59.128/28,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3014,10.144.59.224/28,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3015,10.144.58.0/24,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3016,10.144.56.0/24,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3017,10.144.80.0/24,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3018,10.144.57.0/24,France,FR,Normandy,NOR,Equeurdreville-Hainneville,49.6487,-1.6531
3019,10.144.45.0/27,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3020,10.144.45.32/27,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3021,10.144.45.64/27,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3022,10.72.48.224/28,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3023,10.144.45.96/27,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3024,10.67.0.160/29,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3025,10.144.44.64/26,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3026,10.144.44.0/26,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3027,10.144.44.128/26,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3028,10.144.44.192/26,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3029,10.144.45.128/27,France,FR,Auvergne-Rhone-Alpes,ARA,Guilherand-Granges,44.9328,4.8737
3030,10.24.24.0/30,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3031,10.70.61.0/27,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3032,10.70.63.32/27,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3033,10.70.58.0/23,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3034,10.70.60.192/26,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3035,10.70.63.0/27,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3036,10.159.240.64/28,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3037,10.70.60.128/26,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3038,10.70.63.128/27,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3039,10.92.254.128/26,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3040,10.70.63.96/27,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3041,10.70.63.64/27,France,FR,Normandy,NOR,Mont-Saint-Aignan,49.4652,1.0929
3048,10.67.50.0/29,France,FR,Normandy,NOR,Le Petit-Quevilly,49.4101,1.0694
3049,10.67.50.8/29,France,FR,Normandy,NOR,Le Petit-Quevilly,49.4101,1.0694
3050,10.67.50.104/29,France,FR,Normandy,NOR,Le Petit-Quevilly,49.4101,1.0694
3051,10.67.50.112/29,France,FR,Normandy,NOR,Le Petit-Quevilly,49.4101,1.0694
3052,10.26.176.0/27,France,FR,Auvergne-Rhone-Alpes,ARA,Lyon,45.748,4.85
3053,10.72.111.32/27,France,FR,Auvergne-Rhone-Alpes,ARA,Lyon,45.748,4.85
3054,10.92.255.192/27,France,FR,Auvergne-Rhone-Alpes,ARA,Lyon,45.748,4.85
3056,10.72.48.192/28,France,FR,Grand Est,GES,Mulhouse,47.7493,7.3344
3057,10.67.0.144/29,France,FR,Grand Est,GES,Mulhouse,47.7493,7.3344
3058,10.144.48.0/26,France,FR,Grand Est,GES,Mulhouse,47.7493,7.3344
3059,10.144.48.128/26,France,FR,Grand Est,GES,Mulhouse,47.7493,7.3344
3060,10.144.48.192/26,France,FR,Grand Est,GES,Mulhouse,47.7493,7.3344
3061,10.144.48.64/26,France,FR,Grand Est,GES,Mulhouse,47.7493,7.3344
3062,10.144.49.128/27,France,FR,Grand Est,GES,Mulhouse,47.7493,7.3344
3063,10.144.46.0/26,France,FR,Grand Est,GES,Mulhouse,47.7493,7.3344
3064,10.230.1.16/28,France,FR,Nouvelle-Aquitaine,NAQ,Pessac,44.8152,-0.6455
3065,10.33.43.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Pessac,44.8152,-0.6455
3066,200.68.12.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Pessac,44.8152,-0.6455
3067,89.227.205.88/29,France,FR,Nouvelle-Aquitaine,NAQ,Pessac,44.8152,-0.6455
3068,10.230.26.56/29,France,FR,Nouvelle-Aquitaine,NAQ,Pessac,44.8152,-0.6455
3069,10.159.241.208/28,France,FR,Occitanie,OCC,Montpellier,43.6107,3.8809
3070,10.87.133.0/24,France,FR,Nouvelle-Aquitaine,NAQ,Merignac,45.3333,-0.2833
3071,10.200.33.0/27,France,FR,Nouvelle-Aquitaine,NAQ,Merignac,45.3333,-0.2833
3072,194.3.240.0/27,France,FR,Nouvelle-Aquitaine,NAQ,Merignac,45.3333,-0.2833
3073,10.159.241.64/27,France,FR,Île-de-France,IDF,Issy-les-Moulineaux,48.8232,2.278
3082,192.168.44.0/22,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3083,10.29.176.0/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3084,172.30.1.160/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3085,172.30.0.0/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3086,172.30.0.32/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3087,172.30.0.64/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3088,172.30.0.96/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3089,172.30.0.128/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3090,172.30.0.160/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3091,172.30.0.192/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3092,172.30.0.224/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3093,172.30.1.0/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3094,172.30.1.32/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3095,172.30.1.64/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3096,172.30.1.96/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3097,172.30.1.128/27,France,FR,Hauts-de-France,HDF,Chantilly,49.1946,2.4712
3098,192.168.20.0/24,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3099,10.67.48.16/28,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3100,10.67.252.32/29,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3101,10.67.49.0/25,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3102,10.67.48.160/27,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3103,194.4.226.0/24,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3104,10.69.82.0/24,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3105,10.69.192.0/25,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3106,10.67.48.0/29,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3107,10.67.48.128/27,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3108,10.67.48.192/26,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3109,10.67.48.56/29,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3110,10.67.48.8/29,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3111,10.67.48.80/29,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3112,10.67.49.128/25,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3113,10.67.89.0/24,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3114,10.67.97.0/25,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3115,10.67.97.144/28,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3116,10.67.97.160/27,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3117,10.67.97.192/28,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3118,10.67.48.48/29,France,FR,Brittany,BRE,Brest,48.3877,-4.4839
3125,10.144.72.96/27,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3126,10.144.72.64/27,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3127,10.144.72.152/29,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3128,10.144.72.0/27,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3129,10.144.72.32/27,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3130,10.144.72.136/29,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3131,10.71.15.128/28,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3132,10.71.14.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3133,10.71.47.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3134,10.72.48.128/28,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3135,10.144.63.128/27,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3136,10.144.63.160/27,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3137,10.144.63.224/28,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3138,10.144.63.192/27,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3139,10.144.63.64/27,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3140,10.144.63.240/29,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3141,10.67.0.48/29,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3142,10.71.44.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3143,10.71.51.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3144,10.71.52.0/26,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3145,10.72.48.80/28,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3146,10.71.8.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3147,10.71.9.128/28,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3148,10.144.72.160/27,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3149,10.144.72.192/26,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3150,10.144.73.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3151,10.144.75.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3152,10.144.84.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3153,10.144.63.96/27,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3154,10.144.62.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3155,10.144.61.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3156,10.144.60.0/24,France,FR,Normandy,NOR,Cherbourg-Octeville,49.6454,-1.6144
3157,10.71.20.0/24,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3158,10.71.21.128/28,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3159,10.71.50.0/24,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3160,10.67.0.128/29,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3161,10.72.48.176/28,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3162,10.144.76.32/29,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3163,10.144.76.96/27,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3164,10.144.76.160/27,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3165,10.144.76.152/29,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3166,10.144.76.192/26,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3167,10.144.76.144/29,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
3168,10.144.79.0/24,France,FR,Normandy,NOR,Digulleville,49.6998,-1.859
